,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_Contrails,fscale_CO2,cc_co2_concentration_1750,seed
331917,13.34294488,4.862670836,23.2395867,76.25929702,1.562372219,1.731182344,1.469576349,1.329043052,1.545949583,0.587254764,7.21903461,27.8676584,0.00584927,6.125300713,-0.000497902,0.050149622,-0.003801811,-0.002727284,-8.06E-05,-6.84E-06,-0.000559955,-1.26E-06,-3.45E-05,-8.27E-06,0.006669837,5.65E-05,0.0191206,-0.617446151,0.00027638,0.001117867,-0.000237361,0.000150257,0.000276887,-0.00090247,0.902777114,1.126617403,0.916454569,1.634051197,0.383757326,0.727170015,0.960602934,0,0.821708232,0,0.957591631,280.4044355,133790646
333573,2.527459294,4.429909654,23.12228763,56.33518989,0.822507247,2.832408784,1.532189573,1.527796272,0.369690724,0.290334677,8.368284922,35.95471708,-0.00016241,0.4889847,0.005606511,0.008568026,-0.000521811,-0.004588762,-6.42E-05,-2.13E-05,-0.000547471,-2.67E-06,-3.14E-05,-7.30E-06,0.041537396,217.8601981,2.89E-15,-0.931419375,0.000143778,0.001629308,4.15E-05,-1.07E-05,0.000134331,0.002229985,1.127867315,1.07070388,1.143334819,1.825830227,0.814576362,0.933257004,1.367879863,0,0.678739577,0,1.04180104,278.0595792,134451390
339298,16.18877975,2.856764129,15.75699451,109.4085336,1.173815631,4.197314241,0.669936883,0.818976378,1.025576581,0.518360071,8.341552776,39.62335447,-0.002562945,-0.955393843,0.005544234,0.020519892,-0.002507395,-0.001773917,-7.68E-05,-3.07E-06,-0.000575941,-1.60E-06,-6.57E-05,-7.40E-06,0.00646305,0.031936404,0.050928361,-2.661637714,0.000247765,0.001193815,-6.63E-05,3.98E-05,0.000119329,0.001558723,1.167204615,1.048464981,0.979667153,0.869211018,0.794485166,1.161031122,1.085749855,0,0.267826845,0,1.03926984,277.0040564,136735665
342447,4.533561244,2.87180499,22.99416793,166.5096732,1.734225059,4.103651206,1.40384856,0.952185101,0.996390245,0.51926803,9.172433981,35.03588528,0.00248869,3.126620955,0.001295947,0.024848759,-0.006473409,-0.003706575,-4.15E-05,-2.58E-05,-0.000562449,-4.04E-06,-3.96E-05,-8.59E-06,0.037976843,6.65E-45,3.786728852,-1.52638791,0.000225159,0.000956035,-3.70E-05,0.00018389,-5.77E-05,0.001040097,1.061229565,1.045273691,1.060388793,-0.363692936,0.906642835,1.000423902,1.127199302,0,1.203701413,0,1.099030026,276.3225249,137992116
343749,9.417398028,4.895128977,38.43306319,97.79289012,1.167982643,3.692493516,1.909981156,1.105055474,1.131814282,0.667216084,9.310206517,34.00959907,0.003248355,3.402677892,0.000860448,0.005730498,-0.00358855,-0.001818242,-7.98E-05,-1.94E-05,-0.000496742,-2.21E-06,-4.94E-05,-6.48E-06,1.31E-06,3.70E-08,1.04E-05,-2572.612774,0.00012539,0.001289154,-8.25E-05,0.00014451,-0.000405768,0.000577846,0.979039001,1.10444283,0.974218849,0.003562683,1.118409606,0.871253127,0.90485375,0,1.164278712,0,1.109357164,276.6312198,138511614
345368,7.990333813,4.600550464,18.83488322,119.5215801,1.508227564,1.81438876,0.589396511,1.510710535,1.018340382,0.516639985,7.945395789,38.95387651,-0.002603878,-0.056534897,0.005443887,0.022113869,-0.002353207,-0.003727357,-3.05E-05,-1.17E-05,-0.000523141,-1.14E-06,-1.96E-05,-7.25E-06,0.012314961,5.45E-36,0.219873811,-0.731809257,0.000214335,0.001224689,-5.40E-05,9.80E-05,9.64E-05,0.000531162,0.971004545,0.963350287,0.989990557,1.884130501,1.245842783,0.885344807,1.11779243,0,0.516557519,0,1.011527232,275.6694297,139157595
346615,2.957604718,5.869707047,36.94728941,58.94736534,1.381489124,2.178291371,1.935088919,1.6535453,0.36594155,0.335833927,6.418559496,37.30366856,-0.000615628,-0.939391563,0.004518374,0.022324403,-0.000410105,-0.001279809,-5.74E-05,-7.77E-06,-0.000581723,-1.14E-06,-3.10E-05,-6.58E-06,0.006482759,50.09704281,9.53E-12,-0.406596731,0.000270377,0.001187668,1.64E-06,2.83E-05,-8.92E-05,0.000926974,1.055157571,0.948061315,0.89896363,1.410218059,0.7472993,0.933061117,0.981282058,0,0.223102914,0,0.899376113,279.6954422,139655148
347577,21.81390907,3.737720993,28.34169131,149.7774356,1.074515727,1.531493138,1.198842482,0.891918243,1.856135042,0.524490459,7.754441165,32.37814323,0.006216885,0.123463364,0.003484305,0.016441061,-0.002408101,-0.003104251,-7.52E-05,-1.55E-05,-0.000507627,-2.41E-06,-2.29E-05,-6.60E-06,0.007397689,246.5730037,4.91E-11,-0.801987093,0.000229258,0.001676736,-0.000118848,0.000113568,-1.33E-05,0.00053845,0.952576073,0.993646862,0.91401633,0.454587159,0.515453454,0.753413182,0.898410764,0,1.383257189,0,0.997850522,274.1871782,140038986
349119,3.841326203,5.21175333,22.48735931,48.5233735,1.189751904,2.286422904,1.771774962,2.114125205,0.635219661,0.509720034,8.832947987,32.9250893,0.002100888,-0.05456741,0.004696631,0.027878804,-0.003402574,-0.001757716,-3.93E-05,-1.73E-05,-0.000619186,-1.88E-06,-3.16E-05,-6.35E-06,0.0027861,1.84E-17,0.00175921,-2.879385172,0.000282486,0.002140679,-2.30E-05,9.67E-05,-0.000112718,0.000409134,1.33650396,1.073107178,0.912769364,1.047645694,1.019358862,1.017207781,0.902836416,0,0.247484698,0,1.075273329,281.6899198,140654244
351364,5.302389297,5.104373597,30.36902095,47.74587898,1.126402269,1.27896622,1.486592114,1.65950217,0.759168542,0.314156423,7.366931179,34.27759233,0.004108056,2.683003964,0.002166768,0.00609747,-0.002810112,-0.003484761,-7.51E-05,-1.00E-05,-0.000549744,3.01E-07,-4.75E-05,-6.96E-06,0.007214336,9.38E-14,0.39054071,-2.347126645,0.000221008,0.002261317,1.44E-05,0.000147452,0.000275955,0.001044819,1.084557218,1.122416504,0.9507372,0.625828093,1.141031887,0.884940287,1.097244228,0,1.733067595,0,0.968464308,274.7680711,141549999
352860,6.850863992,3.919916286,19.82520094,119.7666661,0.942644907,2.24587386,0.910457108,1.282950077,0.551573593,0.314369193,7.242340152,36.21465968,0.001862499,-0.121766585,0.003704031,0.019848429,-0.005265226,-0.002993742,-8.23E-05,-1.79E-05,-0.000468915,-3.13E-06,-4.21E-05,-9.14E-06,8.65E-07,0.000204777,1.47E-06,-837.7104414,0.000224169,0.00130021,8.08E-05,0.000180512,-4.88E-05,0.001943968,1.051472409,0.905855131,0.909232082,0.908791804,1.275167479,1.208120349,1.447660075,0,0.382454763,0,0.95936146,275.8632346,142146903
354818,3.767388942,4.529232439,9.356696084,176.99853,2.323108197,2.654031131,0.951883115,1.085042103,1.224351789,0.634630319,9.444975717,30.72538868,0.005302655,0.310102385,0.003960885,0.026373258,-0.004390397,-0.002215959,-5.52E-05,-2.00E-05,-0.000524945,-1.96E-06,-3.67E-05,-8.11E-06,0.163132371,1.73E-44,0.021475836,0.01057927,0.000253938,0.000922349,0.000123897,0.000192583,-0.0003793,0.001081865,0.782789922,0.993812237,0.855663175,0.233632074,1.148322979,0.900724884,0.973267791,0,0.653680906,0,1.118682195,280.2504858,142928145
354930,5.974729651,3.77268844,22.05328376,62.08723435,0.863441242,3.504992012,1.846237972,1.344804305,1.074531818,0.60983698,7.911352882,31.6323734,0.005479773,1.365833103,0.003355007,-0.00061914,-0.0033484,-0.004647294,-3.46E-05,-1.22E-05,-0.000566677,-3.30E-06,-3.03E-05,-5.36E-06,0.006250741,1.60E-12,0.008650054,-1.542828726,0.000246679,0.001330494,5.68E-05,0.000140135,-2.42E-05,0.000944483,1.124980896,1.008251995,1.089063042,0.708441666,1.358372584,0.63634448,1.489352675,0,2.122102709,0,1.008964405,276.7006514,142972833
356985,4.12619622,5.271050275,24.81866647,49.0064982,1.193337037,2.779887699,1.574457998,1.659916578,0.571291148,0.266655418,7.26401628,32.740366,0.004290002,1.0463989,0.003963175,0.007981778,-0.005444671,-0.002361774,-9.77E-05,-1.69E-05,-0.00051308,-2.35E-06,-2.04E-05,-6.64E-06,0.00755619,4.31E-11,0.147101577,-1.895752007,0.000234707,0.00129759,4.75E-05,3.43E-05,8.24E-05,0.001511397,1.038891108,0.970795569,1.015084238,0.675106492,1.006616289,0.777093854,1.124278979,0,0.322087059,0,0.960739556,275.6636307,143792778
357509,3.274956865,4.00296795,27.91707582,115.2275277,1.933118053,3.653904436,1.313295434,1.506307929,0.818430597,0.270288313,6.810012778,34.86656493,-0.000231202,4.169043542,0.002007044,-0.004226393,-0.002323387,-0.002354027,-3.56E-05,-2.92E-05,-0.000558822,-1.84E-06,-3.89E-05,-6.15E-06,8.31E-07,1.40E-05,1.07E-05,-834.2447584,0.00024927,0.00149728,4.60E-05,0.000202871,0.000111389,0.00170786,1.070531635,0.989769737,1.041380381,0.835018642,1.29491614,1.24860316,1.330322623,0,1.299106037,0,0.928089635,279.6226561,144001854
364316,11.0269514,3.782059019,34.77697841,55.00995882,0.821153572,0.926217395,1.102635559,0.586361459,1.117732214,0.326048878,6.623353093,30.53376287,0.004478516,4.88599198,-0.000252429,0.014733614,-0.003760082,-0.002866146,-5.95E-05,-3.22E-05,-0.000517888,-1.47E-06,-3.44E-05,-7.67E-06,0.003270311,1.006901745,0.00536822,-1.254452891,0.000231032,0.001071959,0.000100452,0.000130403,2.54E-05,0.000812226,0.884207758,0.950643757,1.049594468,0.882733332,0.763449046,0.757250951,0.984928007,0,0.978965798,0,0.914832915,280.4350559,146717847
364478,4.686176614,5.384563815,21.36843208,126.5814511,1.165027397,1.190191212,0.921525128,1.058775543,0.533099285,0.480408126,6.237720329,30.68514336,0.006173205,5.726860619,-0.002020353,0.028510028,-0.003336923,-0.00148158,-8.99E-05,-2.83E-05,-0.000583403,-1.14E-06,-1.98E-05,-7.63E-06,0.001708625,2.04E-18,0.028355042,-3.604181441,0.00030648,0.00161689,-9.30E-05,0.000283586,-1.87E-05,0.001443579,0.880852745,1.017174053,0.95002982,1.08145063,1.060172336,0.885651469,1.201442171,0,0.955355647,0,0.88808431,277.5881526,146782485
366043,13.32290313,4.383051134,20.50561734,137.3551456,1.815111115,1.347325888,1.366925971,1.061014569,1.493764305,0.506629416,8.931382093,42.48813244,-0.006518777,-0.484089983,0.006203643,0.020482819,-0.003637525,-0.002942345,-2.59E-05,-1.39E-05,-0.000479297,-2.22E-06,-2.01E-05,-7.12E-06,1.38E-06,2.70E-93,7.98E-06,-2491.935006,0.000211905,0.001053178,-4.78E-05,0.000110291,0.000491258,0.001230656,0.692259989,1.125711508,1.046352371,1.188938395,0.685923318,0.844984833,1.111679885,0,0.793235618,0,1.082324664,277.0466004,147406920
367327,4.236165459,3.228416279,9.796637227,283.9522394,1.609450119,1.645586899,0.914764152,0.609239741,0.281983275,0.591707066,8.43203261,38.26425375,-0.001426456,-0.843068738,0.005248507,0.028188572,-0.00302557,-0.000871198,-8.68E-05,-3.29E-05,-0.000527791,-2.42E-06,-4.27E-05,-5.55E-06,0.003328917,35.59859391,0.018866794,-0.832182098,0.000171224,0.001359044,-4.08E-05,0.000131912,0.000276677,0.001085433,1.119014768,0.943605513,1.078435101,0.672615977,1.27340812,1.048784932,0.699394641,0,0.664767162,0,1.046901186,277.8537694,147919236
367753,24.90579233,3.823338468,12.61103186,61.70516885,1.457156323,4.497703664,0.89996126,1.18849197,1.477495005,0.443372346,7.881328969,36.17207527,0.003025924,-0.607902889,0.00330375,0.016973093,-0.003212826,-0.003499414,-4.52E-05,-1.32E-05,-0.000596447,-1.82E-06,-2.85E-05,-8.55E-06,1.52E-06,0.000677018,4.74E-07,-186.890158,0.000274353,0.001119119,-0.000167024,0.00011141,-2.23E-05,0.001222631,1.175743002,1.201979522,0.962124305,1.948336336,0.986556418,0.936911584,0.442125794,0,0.148945951,0,1.006842489,275.4886622,148089210
368424,23.20705673,2.608667648,13.52389795,26.43690149,1.617247684,5.471171754,1.019827184,1.427718248,2.203755267,0.369766486,7.836971096,33.92230278,0.005092057,0.372878487,0.001189669,0.014951356,-0.004208048,-0.003779272,-7.27E-05,-2.39E-05,-0.000538101,-1.37E-06,-6.36E-05,-7.22E-06,0.004965345,3.42E-13,0.000814451,-1.793150621,0.000296147,0.001023174,5.37E-05,3.28E-05,-0.000103809,0.001988645,1.202491533,1.127615588,1.259174574,0.310323993,1.249588521,0.819565199,1.551472799,0,1.700788958,0,1.003480717,277.999817,148356939
369223,3.466851727,3.081718044,18.45066893,127.1813822,1.822408897,2.595278991,1.303982178,1.105241587,0.845020261,0.344749172,7.713357545,37.21303572,0.000348771,-0.565352677,0.004215607,0.032015159,-0.005242481,-0.00380749,-6.87E-05,-2.53E-05,-0.000558442,-2.11E-06,-5.58E-05,-7.49E-06,2.06E-07,4.07E-08,8.70E-06,-5314.101542,0.000248656,0.000996714,-7.54E-05,0.000113783,-4.38E-05,0.001777307,1.106973303,1.073852484,1.246176517,0.461770698,1.370541173,0.682342129,1.31104276,0,2.289993266,0,0.994601535,277.5329411,148675740
370939,18.50423883,2.961373838,6.117282476,156.3059146,2.507263685,3.605591166,1.038776304,1.255081186,2.690416631,0.690223861,11.53037737,33.52439808,0.002243833,2.795734352,0.001599016,0.033669451,-0.00425822,-0.006024406,-4.53E-05,-2.31E-05,-0.00054995,-1.03E-06,-6.15E-05,-6.12E-06,0.007182144,27.0435543,2.13E-17,-0.339810763,0.000231492,0.001888051,0.000141732,0.000181376,-2.19E-05,0.001987736,0.998559996,0.84287474,1.084843196,0.82368454,0.763129209,0.975709704,1.192989095,0,0.995187888,0,1.268784973,280.3050493,149360424
373680,2.820424387,3.685284804,17.57998151,143.2369426,1.772623074,2.646774967,0.910122865,1.01590674,0.370260933,0.432153076,8.265956423,35.15986467,-7.27E-05,2.689435266,0.00369157,0.040334108,-0.004354261,-0.004089595,-4.32E-05,6.49E-08,-0.000552934,-2.41E-06,-4.14E-05,-7.50E-06,0.006602324,40.05457023,1.64E-12,-0.566290875,0.00023458,0.000804588,4.19E-05,0.000163341,7.74E-05,0.001080296,0.974466238,1.000935296,1.140470864,0.947662254,1.137972064,0.764722904,0.957239287,0,0.311124031,0,1.033927925,278.4076865,150454083
374431,13.17067347,4.164557409,32.08092634,39.42084675,1.499931888,1.88166757,1.376240727,0.754439444,1.171909461,0.348446338,7.378520171,33.82714984,0.002485976,1.953624331,0.001793962,0.024005628,-0.004250638,-0.003315063,-5.30E-05,-7.34E-06,-0.000492713,-2.39E-06,-3.80E-05,-8.07E-06,0.01517664,2.769252955,9.16E-10,-0.574907851,0.000210752,0.001458825,4.11E-05,0.000157196,3.02E-06,0.001100176,1.18528149,1.005586853,1.058103199,1.368886984,1.249383953,1.226940271,0.845383376,0,1.63601151,0,0.969564512,279.1610611,150753732
375384,8.736994345,4.091522,19.97740124,69.42718612,1.252483717,3.453840365,1.220295012,0.822160701,0.742949785,0.380522854,8.146597013,35.33022338,0.003254418,-1.478492722,0.004002921,-0.004020673,-0.003727914,-0.003657983,-7.24E-05,-2.12E-07,-0.000540235,-3.90E-06,-5.65E-05,-7.26E-06,0.012067453,0.072107489,5.48E-11,-1.117524383,0.000212469,0.001224828,-0.000117387,0.000179816,3.47E-05,0.001614953,1.052202978,0.801881554,0.931023777,1.057327129,0.557402107,0.815474205,1.115233463,0,2.179058391,0,1.025135494,276.7711457,151133979
375532,13.6492045,2.222017191,30.1661559,72.87861829,0.903293216,2.926524272,1.218395593,0.505823172,1.405461888,0.368262201,4.75194806,30.36488638,0.005532183,1.596838319,0.002994185,0.028981801,-0.004856672,-0.001128902,-5.39E-05,-2.05E-05,-0.00053714,-1.22E-06,-4.73E-05,-6.93E-06,0.04498508,4.58E-43,0.572538868,-1.309614378,0.000182129,0.001222255,-3.57E-05,0.000116405,7.36E-05,0.001162772,0.778555246,1.005554235,0.959738629,1.080929057,0.563197188,1.030536414,1.115467432,0,0.742075124,0,0.764184632,279.3482493,151193031
376092,5.548891434,5.124501157,18.82276682,31.98582305,1.102936124,1.944851436,1.400534938,1.390015521,1.010734465,0.443305506,7.412077415,30.46619108,0.006791079,1.994066558,0.000391488,0.006863661,-0.004298279,-0.005571654,-5.60E-05,-8.45E-06,-0.000594161,-2.48E-06,-4.16E-05,-7.88E-06,3.88E-07,9.00E-05,3.61E-06,-934.2325378,0.000282985,0.001876579,-5.95E-05,9.71E-05,0.000290173,0.001655748,1.026613063,1.029543415,0.924438345,0.423665286,0.540173657,1.16307056,0.791742794,0,2.046700956,0,0.972320753,279.2463293,151416471
376991,1.737419066,4.176507274,15.12737106,120.3969085,1.348652584,2.565699753,1.388977161,1.118117258,1.098513023,0.46518603,7.265691551,37.4288062,-0.002005675,-0.214280837,0.004517216,0.010974009,-0.008692728,-0.002637597,-8.85E-05,-1.56E-05,-0.000515536,-2.16E-06,-5.75E-05,-6.78E-06,0.145394109,3.40E-36,1.797997515,-0.760163715,0.000206887,0.001364617,3.11E-05,0.000180198,6.82E-06,0.000545572,1.164054684,0.974905819,1.03074178,0.709171392,1.051054683,0.986265812,1.32172736,0,1.246493789,0,0.960845295,281.9537708,151775172
378308,15.80882451,5.166745634,40.21814259,43.78016479,1.060536379,1.363253174,2.05015719,1.202761943,2.04626259,0.718600477,7.805371304,32.23077699,0.004921169,4.637426003,-0.00126406,-0.000292578,-0.004342185,-0.003188234,-6.52E-05,-1.32E-05,-0.000551969,-1.91E-06,-3.60E-05,-6.47E-06,0.009331368,2.135364248,4.58E-17,-0.79304249,0.00021079,0.001699918,-0.000141249,0.0002821,0.000176311,0.001016277,1.126106948,1.111543579,0.871286613,0.70437908,0.681813221,1.055363462,1.27412933,0,0.503056218,0,1.001216981,278.645179,152300655
378742,7.398623469,2.924750638,30.27194118,81.50520487,0.691410359,3.137871651,1.130902712,1.138036787,1.331136903,0.627719138,7.878416042,36.64384599,-0.000840251,2.154452167,0.003088065,0.013195065,-0.003479427,-0.003446007,-8.44E-05,-4.25E-05,-0.000500061,-3.27E-06,-3.98E-05,-7.98E-06,0.006289714,1684.760276,9.74E-11,-0.768034478,0.000193486,0.001162471,-6.97E-05,0.000259213,0.000202213,0.000286186,0.973718137,1.047997611,0.750055492,0.585932509,1.521486004,1.110801589,0.720641699,0,1.522407328,0,1.00664444,278.3225927,152473821
380169,5.897831566,4.487791339,11.04572475,86.94056446,1.221302738,2.395726959,0.67144599,1.651507065,0.563033125,0.317641171,7.643115402,33.07076285,0.003151485,5.093402467,3.51E-05,0.024900992,-0.001197699,-0.003792752,-7.03E-05,1.39E-06,-0.00053547,-3.68E-06,-4.67E-05,-7.35E-06,0.004580191,1.31E-12,0.016174334,-1.785258457,0.000193878,0.001228028,-8.69E-05,0.000103841,-0.000214807,0.001755358,0.995428916,1.083206182,0.828068143,0.870287722,1.096239069,1.033801088,0.988661818,0,0.713508874,0,0.989041008,277.8058282,153043194
380888,3.626084491,2.158330159,8.900548965,85.33691653,1.474893169,4.750666456,0.927750681,1.190335126,0.373047594,0.440486187,7.489279686,36.39699281,-0.00089521,1.430422506,0.004049061,0.009599875,-0.003058207,-0.001975798,-9.38E-05,-1.67E-05,-0.000533454,-1.58E-06,-3.01E-05,-7.50E-06,0.034733776,0.007389938,1.26E-17,-0.277502508,0.00026366,0.001294212,-2.05E-05,0.00011133,-8.83E-05,0.001354318,0.94383847,0.952729892,1.158474499,0.746241634,1.457466312,1.179957599,1.031755178,0,0.400082605,0,0.978306986,277.501429,153330075
381615,8.075500634,3.411985246,10.02954029,95.80775281,1.398399155,4.349327499,1.101531168,1.349855523,1.259439443,0.476943625,8.85470467,37.49135993,-0.000379228,-0.692495877,0.004197603,0.021304603,-0.004627377,-0.00249699,-6.25E-05,1.23E-05,-0.000530047,-1.82E-06,-3.89E-05,-6.36E-06,0.002425149,5.51E-17,0.014489708,-2.219787576,0.000197166,0.001386199,-4.98E-05,4.64E-05,0.000331322,0.001898476,1.025336865,0.991207397,0.917704328,0.071484101,0.608009613,1.094733335,0.785928768,0,0.561652287,0,1.076883158,279.0483119,153620148
391346,8.654152863,4.822812733,13.39662025,75.9831862,1.209380127,3.755088778,0.987287342,1.656060573,0.620079892,0.302041192,8.417176171,43.19707548,-0.007189022,-1.275443902,0.007393866,0.012111402,-0.003760854,-0.002128302,-6.33E-05,-1.43E-05,-0.000484042,-2.67E-06,-4.18E-05,-7.19E-06,0.01928036,15.92301103,2.83E-17,-0.732131012,0.000262121,0.001457362,-0.000106491,0.000112504,-0.000276845,0.001498274,0.956717844,1.015035284,0.873468183,2.126071461,0.574828665,1.078097106,1.605879555,0,2.105477023,0,1.045870397,275.9306064,157502817
392024,7.373219823,4.141332861,19.306867,41.88460743,0.973233778,3.080584468,1.474070292,1.587686093,1.1397424,0.250342949,6.861988422,29.77794767,0.008062022,1.407345768,0.000184611,0.015654717,-0.005165574,-0.002276923,-8.47E-05,-1.13E-05,-0.000541193,-1.36E-06,-5.86E-05,-7.85E-06,2.78E-07,7.39E-09,3.02E-07,-26494.15295,0.00028755,0.001395255,-4.40E-05,0.000155173,-7.10E-06,0.001192064,1.155092313,1.122867955,0.910292543,0.470379974,0.630235201,0.917287679,1.668683896,0,0.595792797,0,0.931320532,278.7004019,157773339
392091,9.041314915,2.833624268,3.075753761,127.1403276,2.146921369,4.282119443,0.548504296,1.257640559,1.357216507,0.376956834,9.631209338,35.79232314,-0.003030505,3.797770167,0.003620871,0.035644625,-0.002190012,-0.00206877,-5.87E-05,-1.02E-05,-0.000535217,-1.97E-06,-5.46E-05,-6.89E-06,5.58E-07,1.88E-14,5.62E-05,-444.1522777,0.000165438,0.000867763,-7.83E-05,0.000129432,2.47E-05,0.001605275,1.114247936,1.008286814,1.058562086,1.11379215,0.729240641,0.952923935,0.805203937,0,0.218235365,0,1.132998303,279.6313654,157800072
392512,3.951367437,4.765304062,10.98205218,89.69461481,1.492525957,3.17347096,0.813161568,1.192621096,0.434982174,0.483984264,7.572737009,31.26355977,0.007267082,5.369840977,-0.002922525,0.014204206,-0.003219529,-0.004181872,-8.59E-05,-2.12E-05,-0.000573261,-3.78E-06,-5.19E-05,-6.42E-06,0.032708745,2.215541271,2.30E-15,-0.805505156,0.000220219,0.001788552,7.02E-06,-4.34E-05,8.15E-05,0.002089426,0.919563517,0.94279345,0.992726351,0.946562935,0.355539441,1.074064263,1.188427958,0,3.224594252,0,0.983904029,277.8610835,157968051
392967,4.259117281,5.185502171,10.51965338,78.63164998,1.158973948,2.92921735,0.749752437,1.327113632,0.357219517,0.301710644,6.748776785,40.56072323,-0.004854622,-3.01769746,0.007757875,0.037155642,-0.003635621,-0.003267549,-6.34E-05,-1.51E-05,-0.000513379,-1.95E-06,-5.64E-05,-6.42E-06,0.007474645,3.95E-09,0.017233442,-1.440565402,0.000238302,0.002207323,-3.77E-05,7.56E-05,0.000142803,0.001770308,1.02279309,1.111695402,0.83889126,0.263179034,1.513393541,0.968315305,0.816374913,0,0.411403853,0,0.923557796,281.0816703,158149596
